#    L    TT             EE             BB             TE          
  4755   0.654668E+00   0.183629E-01   0.215269E-02  -0.239344E-01
  4756   0.653526E+00   0.183255E-01   0.215032E-02  -0.238896E-01
  4757   0.652373E+00   0.182883E-01   0.214795E-02  -0.238446E-01
  4758   0.651209E+00   0.182520E-01   0.214559E-02  -0.237999E-01
  4759   0.650025E+00   0.182146E-01   0.214323E-02  -0.237553E-01
  4760   0.648835E+00   0.181788E-01   0.214087E-02  -0.237107E-01
  4761   0.647632E+00   0.181425E-01   0.213852E-02  -0.236662E-01
  4762   0.646415E+00   0.181058E-01   0.213617E-02  -0.236218E-01
  4763   0.645193E+00   0.180700E-01   0.213383E-02  -0.235785E-01
  4764   0.643959E+00   0.180338E-01   0.213149E-02  -0.235343E-01
  4765   0.642707E+00   0.179978E-01   0.212915E-02  -0.234902E-01
  4766   0.641444E+00   0.179620E-01   0.212682E-02  -0.234470E-01
  4767   0.640188E+00   0.179258E-01   0.212449E-02  -0.234039E-01
  4768   0.638919E+00   0.178898E-01   0.212216E-02  -0.233603E-01
  4769   0.637645E+00   0.178548E-01   0.211984E-02  -0.233178E-01
  4770   0.636354E+00   0.178192E-01   0.211752E-02  -0.232755E-01
  4771   0.635086E+00   0.177840E-01   0.211520E-02  -0.232327E-01
  4772   0.633805E+00   0.177482E-01   0.211288E-02  -0.231910E-01
  4773   0.632536E+00   0.177126E-01   0.211057E-02  -0.231489E-01
  4774   0.631274E+00   0.176772E-01   0.210826E-02  -0.231063E-01
  4775   0.630022E+00   0.176421E-01   0.210595E-02  -0.230648E-01
  4776   0.628773E+00   0.176071E-01   0.210364E-02  -0.230229E-01
  4777   0.627552E+00   0.175716E-01   0.210134E-02  -0.229814E-01
  4778   0.626338E+00   0.175363E-01   0.209903E-02  -0.229403E-01
  4779   0.625140E+00   0.175012E-01   0.209673E-02  -0.229011E-01
  4780   0.623959E+00   0.174656E-01   0.209443E-02  -0.228600E-01
  4781   0.622796E+00   0.174308E-01   0.209213E-02  -0.228179E-01
  4782   0.621659E+00   0.173956E-01   0.208982E-02  -0.227762E-01
  4783   0.620540E+00   0.173605E-01   0.208753E-02  -0.227356E-01
  4784   0.619424E+00   0.173248E-01   0.208523E-02  -0.226940E-01
  4785   0.618342E+00   0.172901E-01   0.208293E-02  -0.226537E-01
  4786   0.617276E+00   0.172541E-01   0.208063E-02  -0.226130E-01
  4787   0.616211E+00   0.172191E-01   0.207834E-02  -0.225720E-01
  4788   0.615175E+00   0.171843E-01   0.207605E-02  -0.225308E-01
  4789   0.614145E+00   0.171490E-01   0.207375E-02  -0.224909E-01
  4790   0.613126E+00   0.171139E-01   0.207146E-02  -0.224499E-01
  4791   0.612123E+00   0.170783E-01   0.206918E-02  -0.224095E-01
  4792   0.611120E+00   0.170437E-01   0.206689E-02  -0.223674E-01
  4793   0.610121E+00   0.170086E-01   0.206461E-02  -0.223258E-01
  4794   0.609125E+00   0.169730E-01   0.206233E-02  -0.222855E-01
  4795   0.608137E+00   0.169370E-01   0.206005E-02  -0.222451E-01
  4796   0.607132E+00   0.169028E-01   0.205777E-02  -0.222031E-01
  4797   0.606138E+00   0.168674E-01   0.205550E-02  -0.221625E-01
  4798   0.605131E+00   0.168331E-01   0.205323E-02  -0.221233E-01
  4799   0.604124E+00   0.167984E-01   0.205097E-02  -0.220825E-01
  4800   0.603101E+00   0.167639E-01   0.204871E-02  -0.220418E-01
  4801   0.602060E+00   0.167284E-01   0.204645E-02  -0.220010E-01
  4802   0.601016E+00   0.166947E-01   0.204420E-02  -0.219603E-01
  4803   0.599961E+00   0.166606E-01   0.204195E-02  -0.219188E-01
  4804   0.598887E+00   0.166268E-01   0.203970E-02  -0.218783E-01
  4805   0.597801E+00   0.165926E-01   0.203746E-02  -0.218364E-01
  4806   0.596705E+00   0.165596E-01   0.203522E-02  -0.217955E-01
  4807   0.595598E+00   0.165253E-01   0.203298E-02  -0.217548E-01
  4808   0.594489E+00   0.164915E-01   0.203075E-02  -0.217135E-01
  4809   0.593350E+00   0.164579E-01   0.202852E-02  -0.216734E-01
  4810   0.592226E+00   0.164247E-01   0.202630E-02  -0.216320E-01
  4811   0.591075E+00   0.163903E-01   0.202408E-02  -0.215918E-01
  4812   0.589944E+00   0.163577E-01   0.202186E-02  -0.215519E-01
  4813   0.588797E+00   0.163254E-01   0.201964E-02  -0.215117E-01
  4814   0.587651E+00   0.162920E-01   0.201743E-02  -0.214711E-01
  4815   0.586508E+00   0.162595E-01   0.201522E-02  -0.214310E-01
  4816   0.585371E+00   0.162251E-01   0.201301E-02  -0.213914E-01
  4817   0.584242E+00   0.161932E-01   0.201080E-02  -0.213522E-01
  4818   0.583123E+00   0.161600E-01   0.200860E-02  -0.213128E-01
  4819   0.581993E+00   0.161271E-01   0.200639E-02  -0.212739E-01
  4820   0.580899E+00   0.160952E-01   0.200419E-02  -0.212347E-01
  4821   0.579805E+00   0.160620E-01   0.200199E-02  -0.211945E-01
  4822   0.578727E+00   0.160283E-01   0.199979E-02  -0.211564E-01
  4823   0.577667E+00   0.159963E-01   0.199759E-02  -0.211172E-01
  4824   0.576618E+00   0.159630E-01   0.199539E-02  -0.210793E-01
  4825   0.575587E+00   0.159306E-01   0.199320E-02  -0.210405E-01
  4826   0.574583E+00   0.158977E-01   0.199100E-02  -0.210007E-01
  4827   0.573575E+00   0.158643E-01   0.198880E-02  -0.209628E-01
  4828   0.572601E+00   0.158318E-01   0.198661E-02  -0.209240E-01
  4829   0.571637E+00   0.157995E-01   0.198442E-02  -0.208843E-01
  4830   0.570690E+00   0.157660E-01   0.198223E-02  -0.208457E-01
  4831   0.569759E+00   0.157333E-01   0.198004E-02  -0.208070E-01
  4832   0.568827E+00   0.157009E-01   0.197785E-02  -0.207672E-01
  4833   0.567915E+00   0.156680E-01   0.197566E-02  -0.207288E-01
  4834   0.567029E+00   0.156352E-01   0.197348E-02  -0.206893E-01
  4835   0.566129E+00   0.156027E-01   0.197129E-02  -0.206511E-01
  4836   0.565214E+00   0.155697E-01   0.196911E-02  -0.206120E-01
  4837   0.564327E+00   0.155376E-01   0.196694E-02  -0.205727E-01
  4838   0.563428E+00   0.155058E-01   0.196476E-02  -0.205332E-01
  4839   0.562530E+00   0.154727E-01   0.196259E-02  -0.204942E-01
  4840   0.561624E+00   0.154407E-01   0.196042E-02  -0.204536E-01
  4841   0.560716E+00   0.154089E-01   0.195825E-02  -0.204143E-01
  4842   0.559797E+00   0.153773E-01   0.195609E-02  -0.203750E-01
  4843   0.558881E+00   0.153438E-01   0.195393E-02  -0.203355E-01
  4844   0.557951E+00   0.153128E-01   0.195177E-02  -0.202951E-01
  4845   0.557014E+00   0.152813E-01   0.194962E-02  -0.202563E-01
  4846   0.556055E+00   0.152493E-01   0.194747E-02  -0.202166E-01
  4847   0.555089E+00   0.152176E-01   0.194533E-02  -0.201761E-01
  4848   0.554116E+00   0.151869E-01   0.194318E-02  -0.201365E-01
  4849   0.553120E+00   0.151557E-01   0.194105E-02  -0.200968E-01
  4850   0.552126E+00   0.151240E-01   0.193891E-02  -0.200572E-01
  4851   0.551126E+00   0.150933E-01   0.193678E-02  -0.200192E-01
  4852   0.550107E+00   0.150622E-01   0.193465E-02  -0.199805E-01
  4853   0.549085E+00   0.150312E-01   0.193253E-02  -0.199398E-01
  4854   0.548055E+00   0.150005E-01   0.193040E-02  -0.198991E-01
  4855   0.547025E+00   0.149700E-01   0.192828E-02  -0.198601E-01
  4856   0.545989E+00   0.149397E-01   0.192617E-02  -0.198204E-01
  4857   0.544943E+00   0.149095E-01   0.192405E-02  -0.197817E-01
  4858   0.543911E+00   0.148796E-01   0.192194E-02  -0.197432E-01
  4859   0.542880E+00   0.148490E-01   0.191983E-02  -0.197040E-01
  4860   0.541859E+00   0.148186E-01   0.191772E-02  -0.196658E-01
  4861   0.540842E+00   0.147885E-01   0.191561E-02  -0.196277E-01
  4862   0.539832E+00   0.147591E-01   0.191351E-02  -0.195883E-01
  4863   0.538829E+00   0.147289E-01   0.191141E-02  -0.195499E-01
  4864   0.537844E+00   0.146989E-01   0.190930E-02  -0.195123E-01
  4865   0.536877E+00   0.146689E-01   0.190720E-02  -0.194741E-01
  4866   0.535906E+00   0.146383E-01   0.190510E-02  -0.194368E-01
  4867   0.534962E+00   0.146086E-01   0.190300E-02  -0.193989E-01
  4868   0.534024E+00   0.145782E-01   0.190090E-02  -0.193612E-01
  4869   0.533106E+00   0.145487E-01   0.189881E-02  -0.193235E-01
  4870   0.532215E+00   0.145186E-01   0.189671E-02  -0.192852E-01
  4871   0.531329E+00   0.144886E-01   0.189461E-02  -0.192477E-01
  4872   0.530440E+00   0.144586E-01   0.189252E-02  -0.192095E-01
  4873   0.529577E+00   0.144281E-01   0.189043E-02  -0.191714E-01
  4874   0.528731E+00   0.143984E-01   0.188833E-02  -0.191340E-01
  4875   0.527878E+00   0.143689E-01   0.188624E-02  -0.190967E-01
  4876   0.527047E+00   0.143388E-01   0.188416E-02  -0.190594E-01
  4877   0.526222E+00   0.143088E-01   0.188207E-02  -0.190199E-01
  4878   0.525400E+00   0.142795E-01   0.187998E-02  -0.189826E-01
  4879   0.524580E+00   0.142500E-01   0.187790E-02  -0.189446E-01
  4880   0.523752E+00   0.142205E-01   0.187582E-02  -0.189073E-01
  4881   0.522938E+00   0.141911E-01   0.187374E-02  -0.188692E-01
  4882   0.522121E+00   0.141619E-01   0.187167E-02  -0.188304E-01
  4883   0.521291E+00   0.141327E-01   0.186960E-02  -0.187923E-01
  4884   0.520455E+00   0.141035E-01   0.186753E-02  -0.187542E-01
  4885   0.519619E+00   0.140745E-01   0.186546E-02  -0.187160E-01
  4886   0.518767E+00   0.140456E-01   0.186340E-02  -0.186771E-01
  4887   0.517919E+00   0.140167E-01   0.186134E-02  -0.186390E-01
  4888   0.517047E+00   0.139882E-01   0.185929E-02  -0.186008E-01
  4889   0.516187E+00   0.139596E-01   0.185723E-02  -0.185619E-01
  4890   0.515301E+00   0.139312E-01   0.185518E-02  -0.185238E-01
  4891   0.514404E+00   0.139029E-01   0.185314E-02  -0.184857E-01
  4892   0.513497E+00   0.138748E-01   0.185110E-02  -0.184477E-01
  4893   0.512588E+00   0.138467E-01   0.184906E-02  -0.184096E-01
  4894   0.511663E+00   0.138188E-01   0.184702E-02  -0.183709E-01
  4895   0.510737E+00   0.137911E-01   0.184499E-02  -0.183330E-01
  4896   0.509805E+00   0.137634E-01   0.184296E-02  -0.182944E-01
  4897   0.508868E+00   0.137358E-01   0.184093E-02  -0.182567E-01
  4898   0.507921E+00   0.137083E-01   0.183891E-02  -0.182197E-01
  4899   0.506971E+00   0.136809E-01   0.183688E-02  -0.181822E-01
  4900   0.506036E+00   0.136536E-01   0.183486E-02  -0.181447E-01
  4901   0.505088E+00   0.136264E-01   0.183284E-02  -0.181065E-01
  4902   0.504144E+00   0.135993E-01   0.183083E-02  -0.180699E-01
  4903   0.503212E+00   0.135721E-01   0.182881E-02  -0.180334E-01
  4904   0.502279E+00   0.135451E-01   0.182680E-02  -0.179947E-01
  4905   0.501355E+00   0.135180E-01   0.182479E-02  -0.179582E-01
  4906   0.500454E+00   0.134911E-01   0.182278E-02  -0.179218E-01
  4907   0.499558E+00   0.134642E-01   0.182077E-02  -0.178846E-01
  4908   0.498665E+00   0.134372E-01   0.181876E-02  -0.178504E-01
  4909   0.497785E+00   0.134103E-01   0.181676E-02  -0.178139E-01
  4910   0.496918E+00   0.133834E-01   0.181475E-02  -0.177788E-01
  4911   0.496071E+00   0.133566E-01   0.181274E-02  -0.177422E-01
  4912   0.495230E+00   0.133298E-01   0.181074E-02  -0.177069E-01
  4913   0.494410E+00   0.133029E-01   0.180874E-02  -0.176707E-01
  4914   0.493595E+00   0.132762E-01   0.180674E-02  -0.176352E-01
  4915   0.492792E+00   0.132494E-01   0.180473E-02  -0.176001E-01
  4916   0.491999E+00   0.132227E-01   0.180274E-02  -0.175642E-01
  4917   0.491209E+00   0.131959E-01   0.180074E-02  -0.175280E-01
  4918   0.490443E+00   0.131692E-01   0.179874E-02  -0.174930E-01
  4919   0.489669E+00   0.131426E-01   0.179675E-02  -0.174578E-01
  4920   0.488908E+00   0.131161E-01   0.179475E-02  -0.174215E-01
  4921   0.488144E+00   0.130896E-01   0.179276E-02  -0.173849E-01
  4922   0.487382E+00   0.130631E-01   0.179077E-02  -0.173495E-01
  4923   0.486614E+00   0.130368E-01   0.178879E-02  -0.173138E-01
  4924   0.485868E+00   0.130105E-01   0.178680E-02  -0.172785E-01
  4925   0.485098E+00   0.129843E-01   0.178482E-02  -0.172413E-01
  4926   0.484332E+00   0.129583E-01   0.178284E-02  -0.172060E-01
  4927   0.483561E+00   0.129323E-01   0.178087E-02  -0.171703E-01
  4928   0.482792E+00   0.129065E-01   0.177889E-02  -0.171343E-01
  4929   0.482001E+00   0.128808E-01   0.177692E-02  -0.170986E-01
  4930   0.481204E+00   0.128552E-01   0.177496E-02  -0.170626E-01
  4931   0.480406E+00   0.128298E-01   0.177299E-02  -0.170269E-01
  4932   0.479599E+00   0.128045E-01   0.177103E-02  -0.169908E-01
  4933   0.478770E+00   0.127793E-01   0.176908E-02  -0.169551E-01
  4934   0.477941E+00   0.127542E-01   0.176712E-02  -0.169190E-01
  4935   0.477112E+00   0.127293E-01   0.176517E-02  -0.168840E-01
  4936   0.476261E+00   0.127044E-01   0.176322E-02  -0.168479E-01
  4937   0.475411E+00   0.126797E-01   0.176128E-02  -0.168129E-01
  4938   0.474550E+00   0.126551E-01   0.175934E-02  -0.167775E-01
  4939   0.473692E+00   0.126304E-01   0.175740E-02  -0.167418E-01
  4940   0.472824E+00   0.126061E-01   0.175546E-02  -0.167072E-01
  4941   0.471955E+00   0.125817E-01   0.175352E-02  -0.166722E-01
  4942   0.471087E+00   0.125575E-01   0.175159E-02  -0.166375E-01
  4943   0.470220E+00   0.125333E-01   0.174966E-02  -0.166032E-01
  4944   0.469358E+00   0.125093E-01   0.174773E-02  -0.165685E-01
  4945   0.468493E+00   0.124855E-01   0.174581E-02  -0.165349E-01
  4946   0.467641E+00   0.124614E-01   0.174388E-02  -0.164995E-01
  4947   0.466798E+00   0.124375E-01   0.174196E-02  -0.164665E-01
  4948   0.465956E+00   0.124136E-01   0.174004E-02  -0.164324E-01
  4949   0.465117E+00   0.123897E-01   0.173811E-02  -0.163999E-01
  4950   0.464296E+00   0.123659E-01   0.173619E-02  -0.163663E-01
  4951   0.463487E+00   0.123421E-01   0.173428E-02  -0.163336E-01
  4952   0.462690E+00   0.123182E-01   0.173236E-02  -0.163000E-01
  4953   0.461890E+00   0.122943E-01   0.173044E-02  -0.162671E-01
  4954   0.461117E+00   0.122705E-01   0.172852E-02  -0.162345E-01
  4955   0.460357E+00   0.122468E-01   0.172661E-02  -0.162022E-01
  4956   0.459594E+00   0.122229E-01   0.172469E-02  -0.161694E-01
  4957   0.458848E+00   0.121992E-01   0.172278E-02  -0.161368E-01
  4958   0.458114E+00   0.121754E-01   0.172087E-02  -0.161045E-01
  4959   0.457388E+00   0.121517E-01   0.171896E-02  -0.160723E-01
  4960   0.456663E+00   0.121281E-01   0.171705E-02  -0.160403E-01
  4961   0.455952E+00   0.121044E-01   0.171514E-02  -0.160077E-01
  4962   0.455240E+00   0.120808E-01   0.171324E-02  -0.159759E-01
  4963   0.454531E+00   0.120573E-01   0.171133E-02  -0.159434E-01
  4964   0.453833E+00   0.120338E-01   0.170943E-02  -0.159111E-01
  4965   0.453128E+00   0.120105E-01   0.170753E-02  -0.158786E-01
  4966   0.452423E+00   0.119871E-01   0.170563E-02  -0.158464E-01
  4967   0.451709E+00   0.119639E-01   0.170374E-02  -0.158140E-01
  4968   0.450999E+00   0.119408E-01   0.170185E-02  -0.157817E-01
  4969   0.450285E+00   0.119177E-01   0.169996E-02  -0.157493E-01
  4970   0.449552E+00   0.118948E-01   0.169807E-02  -0.157170E-01
  4971   0.448827E+00   0.118720E-01   0.169618E-02  -0.156847E-01
  4972   0.448082E+00   0.118492E-01   0.169430E-02  -0.156524E-01
  4973   0.447344E+00   0.118267E-01   0.169242E-02  -0.156201E-01
  4974   0.446583E+00   0.118042E-01   0.169055E-02  -0.155879E-01
  4975   0.445824E+00   0.117819E-01   0.168868E-02  -0.155558E-01
  4976   0.445057E+00   0.117596E-01   0.168681E-02  -0.155236E-01
  4977   0.444275E+00   0.117375E-01   0.168494E-02  -0.154915E-01
  4978   0.443496E+00   0.117155E-01   0.168308E-02  -0.154596E-01
  4979   0.442718E+00   0.116937E-01   0.168122E-02  -0.154277E-01
  4980   0.441921E+00   0.116718E-01   0.167936E-02  -0.153958E-01
  4981   0.441120E+00   0.116502E-01   0.167750E-02  -0.153642E-01
  4982   0.440325E+00   0.116286E-01   0.167565E-02  -0.153329E-01
  4983   0.439521E+00   0.116071E-01   0.167380E-02  -0.153016E-01
  4984   0.438710E+00   0.115856E-01   0.167195E-02  -0.152705E-01
  4985   0.437916E+00   0.115641E-01   0.167010E-02  -0.152395E-01
  4986   0.437110E+00   0.115428E-01   0.166826E-02  -0.152088E-01
  4987   0.436315E+00   0.115215E-01   0.166642E-02  -0.151783E-01
  4988   0.435534E+00   0.115004E-01   0.166457E-02  -0.151479E-01
  4989   0.434745E+00   0.114791E-01   0.166273E-02  -0.151179E-01
  4990   0.433964E+00   0.114579E-01   0.166090E-02  -0.150879E-01
  4991   0.433199E+00   0.114369E-01   0.165906E-02  -0.150582E-01
  4992   0.432444E+00   0.114157E-01   0.165722E-02  -0.150287E-01
  4993   0.431691E+00   0.113946E-01   0.165538E-02  -0.149993E-01
  4994   0.430949E+00   0.113734E-01   0.165355E-02  -0.149700E-01
  4995   0.430225E+00   0.113523E-01   0.165172E-02  -0.149411E-01
  4996   0.429504E+00   0.113313E-01   0.164988E-02  -0.149121E-01
  4997   0.428816E+00   0.113102E-01   0.164805E-02  -0.148832E-01
  4998   0.428108E+00   0.112891E-01   0.164622E-02  -0.148544E-01
  4999   0.427417E+00   0.112679E-01   0.164439E-02  -0.148256E-01
  5000   0.426727E+00   0.112470E-01   0.164256E-02  -0.147971E-01
  5001   0.426059E+00   0.112258E-01   0.164073E-02  -0.147684E-01
  5002   0.425384E+00   0.112048E-01   0.163891E-02  -0.147398E-01
  5003   0.424728E+00   0.111838E-01   0.163708E-02  -0.147113E-01
  5004   0.424068E+00   0.111628E-01   0.163526E-02  -0.146828E-01
  5005   0.423412E+00   0.111418E-01   0.163344E-02  -0.146543E-01
  5006   0.422764E+00   0.111210E-01   0.163162E-02  -0.146258E-01
  5007   0.422116E+00   0.111000E-01   0.162980E-02  -0.145974E-01
  5008   0.421451E+00   0.110794E-01   0.162799E-02  -0.145690E-01
  5009   0.420799E+00   0.110586E-01   0.162617E-02  -0.145405E-01
  5010   0.420136E+00   0.110379E-01   0.162436E-02  -0.145121E-01
  5011   0.419460E+00   0.110174E-01   0.162256E-02  -0.144836E-01
  5012   0.418792E+00   0.109970E-01   0.162075E-02  -0.144553E-01
  5013   0.418111E+00   0.109767E-01   0.161895E-02  -0.144269E-01
  5014   0.417423E+00   0.109565E-01   0.161715E-02  -0.143985E-01
  5015   0.416726E+00   0.109363E-01   0.161535E-02  -0.143702E-01
  5016   0.416022E+00   0.109163E-01   0.161356E-02  -0.143419E-01
  5017   0.415318E+00   0.108963E-01   0.161177E-02  -0.143138E-01
  5018   0.414598E+00   0.108764E-01   0.160998E-02  -0.142855E-01
  5019   0.413871E+00   0.108567E-01   0.160819E-02  -0.142576E-01
  5020   0.413144E+00   0.108371E-01   0.160641E-02  -0.142295E-01
  5021   0.412405E+00   0.108175E-01   0.160463E-02  -0.142015E-01
  5022   0.411675E+00   0.107981E-01   0.160285E-02  -0.141736E-01
  5023   0.410926E+00   0.107786E-01   0.160108E-02  -0.141459E-01
  5024   0.410182E+00   0.107593E-01   0.159930E-02  -0.141183E-01
  5025   0.409444E+00   0.107402E-01   0.159753E-02  -0.140908E-01
  5026   0.408683E+00   0.107210E-01   0.159576E-02  -0.140634E-01
  5027   0.407938E+00   0.107019E-01   0.159400E-02  -0.140363E-01
  5028   0.407203E+00   0.106830E-01   0.159223E-02  -0.140092E-01
  5029   0.406457E+00   0.106639E-01   0.159047E-02  -0.139824E-01
  5030   0.405731E+00   0.106449E-01   0.158871E-02  -0.139555E-01
  5031   0.405003E+00   0.106261E-01   0.158695E-02  -0.139290E-01
  5032   0.404282E+00   0.106071E-01   0.158519E-02  -0.139026E-01
  5033   0.403576E+00   0.105882E-01   0.158343E-02  -0.138762E-01
  5034   0.402872E+00   0.105693E-01   0.158167E-02  -0.138502E-01
  5035   0.402184E+00   0.105503E-01   0.157991E-02  -0.138243E-01
  5036   0.401498E+00   0.105314E-01   0.157816E-02  -0.137985E-01
  5037   0.400822E+00   0.105125E-01   0.157640E-02  -0.137728E-01
  5038   0.400170E+00   0.104937E-01   0.157465E-02  -0.137473E-01
  5039   0.399519E+00   0.104748E-01   0.157290E-02  -0.137219E-01
  5040   0.398885E+00   0.104558E-01   0.157115E-02  -0.136965E-01
  5041   0.398244E+00   0.104368E-01   0.156939E-02  -0.136714E-01
  5042   0.397617E+00   0.104179E-01   0.156764E-02  -0.136464E-01
  5043   0.396997E+00   0.103990E-01   0.156590E-02  -0.136214E-01
  5044   0.396397E+00   0.103801E-01   0.156415E-02  -0.135965E-01
  5045   0.395785E+00   0.103611E-01   0.156240E-02  -0.135715E-01
  5046   0.395176E+00   0.103423E-01   0.156066E-02  -0.135467E-01
  5047   0.394583E+00   0.103234E-01   0.155891E-02  -0.135219E-01
  5048   0.393967E+00   0.103045E-01   0.155717E-02  -0.134971E-01
  5049   0.393372E+00   0.102856E-01   0.155543E-02  -0.134723E-01
  5050   0.392767E+00   0.102669E-01   0.155370E-02  -0.134476E-01
  5051   0.392164E+00   0.102481E-01   0.155196E-02  -0.134228E-01
  5052   0.391549E+00   0.102294E-01   0.155023E-02  -0.133981E-01
  5053   0.390927E+00   0.102109E-01   0.154850E-02  -0.133735E-01
  5054   0.390298E+00   0.101924E-01   0.154677E-02  -0.133487E-01
  5055   0.389675E+00   0.101739E-01   0.154505E-02  -0.133240E-01
  5056   0.389022E+00   0.101556E-01   0.154332E-02  -0.132992E-01
  5057   0.388389E+00   0.101374E-01   0.154161E-02  -0.132745E-01
  5058   0.387733E+00   0.101192E-01   0.153989E-02  -0.132498E-01
  5059   0.387067E+00   0.101010E-01   0.153817E-02  -0.132251E-01
  5060   0.386400E+00   0.100830E-01   0.153646E-02  -0.132005E-01
  5061   0.385725E+00   0.100651E-01   0.153475E-02  -0.131758E-01
  5062   0.385042E+00   0.100473E-01   0.153305E-02  -0.131513E-01
  5063   0.384345E+00   0.100296E-01   0.153135E-02  -0.131268E-01
  5064   0.383657E+00   0.100120E-01   0.152965E-02  -0.131023E-01
  5065   0.382957E+00   0.999433E-02   0.152795E-02  -0.130780E-01
  5066   0.382253E+00   0.997690E-02   0.152625E-02  -0.130536E-01
  5067   0.381555E+00   0.995944E-02   0.152456E-02  -0.130295E-01
  5068   0.380857E+00   0.994210E-02   0.152286E-02  -0.130054E-01
  5069   0.380144E+00   0.992471E-02   0.152117E-02  -0.129815E-01
  5070   0.379464E+00   0.990744E-02   0.151949E-02  -0.129576E-01
  5071   0.378779E+00   0.989018E-02   0.151780E-02  -0.129338E-01
  5072   0.378085E+00   0.987294E-02   0.151611E-02  -0.129102E-01
  5073   0.377411E+00   0.985572E-02   0.151443E-02  -0.128868E-01
  5074   0.376744E+00   0.983850E-02   0.151275E-02  -0.128635E-01
  5075   0.376085E+00   0.982128E-02   0.151106E-02  -0.128403E-01
  5076   0.375450E+00   0.980406E-02   0.150938E-02  -0.128174E-01
  5077   0.374802E+00   0.978691E-02   0.150770E-02  -0.127945E-01
  5078   0.374170E+00   0.976968E-02   0.150602E-02  -0.127716E-01
  5079   0.373556E+00   0.975229E-02   0.150434E-02  -0.127490E-01
  5080   0.372958E+00   0.973503E-02   0.150266E-02  -0.127264E-01
  5081   0.372363E+00   0.971784E-02   0.150099E-02  -0.127040E-01
  5082   0.371768E+00   0.970042E-02   0.149931E-02  -0.126816E-01
  5083   0.371189E+00   0.968314E-02   0.149763E-02  -0.126595E-01
  5084   0.370623E+00   0.966578E-02   0.149596E-02  -0.126373E-01
  5085   0.370057E+00   0.964850E-02   0.149428E-02  -0.126152E-01
  5086   0.369495E+00   0.963108E-02   0.149261E-02  -0.125931E-01
  5087   0.368943E+00   0.961376E-02   0.149094E-02  -0.125712E-01
  5088   0.368401E+00   0.959638E-02   0.148927E-02  -0.125493E-01
  5089   0.367852E+00   0.957910E-02   0.148760E-02  -0.125274E-01
  5090   0.367310E+00   0.956180E-02   0.148594E-02  -0.125056E-01
  5091   0.366757E+00   0.954446E-02   0.148427E-02  -0.124837E-01
  5092   0.366208E+00   0.952711E-02   0.148261E-02  -0.124619E-01
  5093   0.365653E+00   0.950991E-02   0.148095E-02  -0.124400E-01
  5094   0.365092E+00   0.949263E-02   0.147929E-02  -0.124183E-01
  5095   0.364538E+00   0.947551E-02   0.147763E-02  -0.123964E-01
  5096   0.363953E+00   0.945840E-02   0.147598E-02  -0.123745E-01
  5097   0.363373E+00   0.944140E-02   0.147433E-02  -0.123526E-01
  5098   0.362791E+00   0.942435E-02   0.147268E-02  -0.123307E-01
  5099   0.362184E+00   0.940750E-02   0.147103E-02  -0.123088E-01
  5100   0.361574E+00   0.939068E-02   0.146939E-02  -0.122870E-01
  5101   0.360953E+00   0.937398E-02   0.146775E-02  -0.122650E-01
  5102   0.360338E+00   0.935733E-02   0.146611E-02  -0.122431E-01
  5103   0.359698E+00   0.934074E-02   0.146448E-02  -0.122212E-01
  5104   0.359050E+00   0.932419E-02   0.146284E-02  -0.121993E-01
  5105   0.358402E+00   0.930783E-02   0.146122E-02  -0.121774E-01
  5106   0.357747E+00   0.929152E-02   0.145959E-02  -0.121557E-01
  5107   0.357087E+00   0.927518E-02   0.145796E-02  -0.121338E-01
  5108   0.356430E+00   0.925895E-02   0.145634E-02  -0.121122E-01
  5109   0.355772E+00   0.924283E-02   0.145472E-02  -0.120904E-01
  5110   0.355105E+00   0.922681E-02   0.145310E-02  -0.120687E-01
  5111   0.354440E+00   0.921073E-02   0.145148E-02  -0.120472E-01
  5112   0.353784E+00   0.919481E-02   0.144987E-02  -0.120258E-01
  5113   0.353139E+00   0.917875E-02   0.144826E-02  -0.120045E-01
  5114   0.352485E+00   0.916277E-02   0.144664E-02  -0.119833E-01
  5115   0.351846E+00   0.914684E-02   0.144503E-02  -0.119620E-01
  5116   0.351214E+00   0.913090E-02   0.144342E-02  -0.119410E-01
  5117   0.350607E+00   0.911494E-02   0.144181E-02  -0.119201E-01
  5118   0.349994E+00   0.909903E-02   0.144020E-02  -0.118992E-01
  5119   0.349407E+00   0.908307E-02   0.143860E-02  -0.118785E-01
  5120   0.348823E+00   0.906708E-02   0.143699E-02  -0.118578E-01
  5121   0.348250E+00   0.905105E-02   0.143538E-02  -0.118372E-01
  5122   0.347696E+00   0.903505E-02   0.143378E-02  -0.118169E-01
  5123   0.347152E+00   0.901885E-02   0.143217E-02  -0.117964E-01
  5124   0.346603E+00   0.900290E-02   0.143056E-02  -0.117762E-01
  5125   0.346087E+00   0.898668E-02   0.142896E-02  -0.117560E-01
  5126   0.345570E+00   0.897049E-02   0.142736E-02  -0.117358E-01
  5127   0.345062E+00   0.895441E-02   0.142576E-02  -0.117157E-01
  5128   0.344551E+00   0.893822E-02   0.142415E-02  -0.116958E-01
  5129   0.344060E+00   0.892200E-02   0.142255E-02  -0.116757E-01
  5130   0.343564E+00   0.890575E-02   0.142095E-02  -0.116557E-01
  5131   0.343076E+00   0.888948E-02   0.141936E-02  -0.116358E-01
