#    L    TT             EE             BB             TE          
  4462   0.886534E-07   0.164818E-09   0.117845E-09   0.773853E-09
  4463   0.888008E-07   0.164073E-09   0.117283E-09   0.767328E-09
  4464   0.889471E-07   0.163331E-09   0.116723E-09   0.760914E-09
  4465   0.890922E-07   0.162592E-09   0.116165E-09   0.754615E-09
  4466   0.892359E-07   0.161856E-09   0.115611E-09   0.748433E-09
  4467   0.893780E-07   0.161123E-09   0.115058E-09   0.742370E-09
  4468   0.895183E-07   0.160393E-09   0.114509E-09   0.736432E-09
  4469   0.896566E-07   0.159665E-09   0.113962E-09   0.730620E-09
  4470   0.897927E-07   0.158940E-09   0.113417E-09   0.724937E-09
  4471   0.899263E-07   0.158218E-09   0.112875E-09   0.719388E-09
  4472   0.900574E-07   0.157499E-09   0.112335E-09   0.713974E-09
  4473   0.901857E-07   0.156783E-09   0.111798E-09   0.708700E-09
  4474   0.903111E-07   0.156070E-09   0.111264E-09   0.703568E-09
  4475   0.904332E-07   0.155359E-09   0.110731E-09   0.698582E-09
  4476   0.905520E-07   0.154652E-09   0.110202E-09   0.693743E-09
  4477   0.906672E-07   0.153947E-09   0.109674E-09   0.689057E-09
  4478   0.907786E-07   0.153245E-09   0.109149E-09   0.684526E-09
  4479   0.908861E-07   0.152546E-09   0.108626E-09   0.680152E-09
  4480   0.909894E-07   0.151850E-09   0.108106E-09   0.675940E-09
  4481   0.910884E-07   0.151156E-09   0.107588E-09   0.671891E-09
  4482   0.911829E-07   0.150466E-09   0.107072E-09   0.668011E-09
  4483   0.912726E-07   0.149778E-09   0.106559E-09   0.664300E-09
  4484   0.913573E-07   0.149093E-09   0.106047E-09   0.660764E-09
  4485   0.914370E-07   0.148411E-09   0.105538E-09   0.657404E-09
  4486   0.915113E-07   0.147732E-09   0.105031E-09   0.654224E-09
  4487   0.915801E-07   0.147056E-09   0.104527E-09   0.651227E-09
  4488   0.916432E-07   0.146383E-09   0.104024E-09   0.648416E-09
  4489   0.917004E-07   0.145712E-09   0.103524E-09   0.645795E-09
  4490   0.917514E-07   0.145045E-09   0.103025E-09   0.643367E-09
  4491   0.917962E-07   0.144380E-09   0.102529E-09   0.641133E-09
  4492   0.918345E-07   0.143718E-09   0.102035E-09   0.639099E-09
  4493   0.918661E-07   0.143059E-09   0.101543E-09   0.637267E-09
  4494   0.918908E-07   0.142403E-09   0.101053E-09   0.635639E-09
  4495   0.919084E-07   0.141750E-09   0.100565E-09   0.634220E-09
  4496   0.919187E-07   0.141099E-09   0.100079E-09   0.633012E-09
  4497   0.919216E-07   0.140452E-09   0.995950E-10   0.632019E-09
  4498   0.919168E-07   0.139807E-09   0.991129E-10   0.631243E-09
  4499   0.919042E-07   0.139166E-09   0.986328E-10   0.630688E-09
  4500   0.918835E-07   0.138527E-09   0.981546E-10   0.630357E-09
  4501   0.918546E-07   0.137891E-09   0.976783E-10   0.630251E-09
  4502   0.918176E-07   0.137258E-09   0.972039E-10   0.630363E-09
  4503   0.917728E-07   0.136627E-09   0.967314E-10   0.630686E-09
  4504   0.917202E-07   0.136000E-09   0.962607E-10   0.631210E-09
  4505   0.916602E-07   0.135375E-09   0.957920E-10   0.631928E-09
  4506   0.915928E-07   0.134754E-09   0.953251E-10   0.632831E-09
  4507   0.915183E-07   0.134135E-09   0.948601E-10   0.633910E-09
  4508   0.914368E-07   0.133518E-09   0.943970E-10   0.635158E-09
  4509   0.913486E-07   0.132905E-09   0.939358E-10   0.636566E-09
  4510   0.912538E-07   0.132294E-09   0.934765E-10   0.638124E-09
  4511   0.911525E-07   0.131686E-09   0.930190E-10   0.639826E-09
  4512   0.910451E-07   0.131081E-09   0.925635E-10   0.641662E-09
  4513   0.909316E-07   0.130478E-09   0.921097E-10   0.643625E-09
  4514   0.908123E-07   0.129878E-09   0.916579E-10   0.645705E-09
  4515   0.906873E-07   0.129281E-09   0.912079E-10   0.647894E-09
  4516   0.905569E-07   0.128686E-09   0.907598E-10   0.650185E-09
  4517   0.904211E-07   0.128094E-09   0.903136E-10   0.652568E-09
  4518   0.902803E-07   0.127505E-09   0.898692E-10   0.655035E-09
  4519   0.901345E-07   0.126918E-09   0.894267E-10   0.657577E-09
  4520   0.899840E-07   0.126334E-09   0.889860E-10   0.660187E-09
  4521   0.898289E-07   0.125752E-09   0.885472E-10   0.662856E-09
  4522   0.896695E-07   0.125173E-09   0.881103E-10   0.665576E-09
  4523   0.895059E-07   0.124597E-09   0.876752E-10   0.668337E-09
  4524   0.893383E-07   0.124023E-09   0.872419E-10   0.671133E-09
  4525   0.891669E-07   0.123451E-09   0.868106E-10   0.673953E-09
  4526   0.889919E-07   0.122882E-09   0.863810E-10   0.676790E-09
  4527   0.888134E-07   0.122315E-09   0.859533E-10   0.679636E-09
  4528   0.886317E-07   0.121751E-09   0.855275E-10   0.682482E-09
  4529   0.884469E-07   0.121190E-09   0.851034E-10   0.685320E-09
  4530   0.882592E-07   0.120630E-09   0.846813E-10   0.688140E-09
  4531   0.880688E-07   0.120073E-09   0.842609E-10   0.690936E-09
  4532   0.878759E-07   0.119519E-09   0.838424E-10   0.693698E-09
  4533   0.876807E-07   0.118967E-09   0.834258E-10   0.696418E-09
  4534   0.874833E-07   0.118417E-09   0.830109E-10   0.699088E-09
  4535   0.872840E-07   0.117870E-09   0.825979E-10   0.701698E-09
  4536   0.870829E-07   0.117325E-09   0.821867E-10   0.704242E-09
  4537   0.868802E-07   0.116782E-09   0.817774E-10   0.706710E-09
  4538   0.866761E-07   0.116241E-09   0.813699E-10   0.709094E-09
  4539   0.864708E-07   0.115703E-09   0.809642E-10   0.711386E-09
  4540   0.862644E-07   0.115167E-09   0.805603E-10   0.713577E-09
  4541   0.860572E-07   0.114633E-09   0.801582E-10   0.715658E-09
  4542   0.858494E-07   0.114102E-09   0.797580E-10   0.717622E-09
  4543   0.856410E-07   0.113573E-09   0.793595E-10   0.719460E-09
  4544   0.854324E-07   0.113046E-09   0.789629E-10   0.721164E-09
  4545   0.852236E-07   0.112521E-09   0.785681E-10   0.722724E-09
  4546   0.850150E-07   0.111998E-09   0.781751E-10   0.724134E-09
  4547   0.848066E-07   0.111478E-09   0.777839E-10   0.725384E-09
  4548   0.845986E-07   0.110959E-09   0.773945E-10   0.726465E-09
  4549   0.843913E-07   0.110443E-09   0.770069E-10   0.727370E-09
  4550   0.841848E-07   0.109929E-09   0.766211E-10   0.728091E-09
  4551   0.839793E-07   0.109417E-09   0.762371E-10   0.728620E-09
  4552   0.837749E-07   0.108907E-09   0.758549E-10   0.728958E-09
  4553   0.835720E-07   0.108399E-09   0.754745E-10   0.729108E-09
  4554   0.833705E-07   0.107893E-09   0.750959E-10   0.729072E-09
  4555   0.831708E-07   0.107389E-09   0.747190E-10   0.728853E-09
  4556   0.829729E-07   0.106887E-09   0.743438E-10   0.728453E-09
  4557   0.827771E-07   0.106388E-09   0.739704E-10   0.727876E-09
  4558   0.825835E-07   0.105890E-09   0.735988E-10   0.727122E-09
  4559   0.823923E-07   0.105395E-09   0.732288E-10   0.726196E-09
  4560   0.822038E-07   0.104901E-09   0.728606E-10   0.725099E-09
  4561   0.820180E-07   0.104410E-09   0.724940E-10   0.723834E-09
  4562   0.818351E-07   0.103921E-09   0.721292E-10   0.722404E-09
  4563   0.816553E-07   0.103433E-09   0.717660E-10   0.720811E-09
  4564   0.814788E-07   0.102948E-09   0.714045E-10   0.719057E-09
  4565   0.813058E-07   0.102465E-09   0.710447E-10   0.717146E-09
  4566   0.811364E-07   0.101984E-09   0.706865E-10   0.715079E-09
  4567   0.809709E-07   0.101505E-09   0.703299E-10   0.712860E-09
  4568   0.808093E-07   0.101028E-09   0.699750E-10   0.710490E-09
  4569   0.806519E-07   0.100553E-09   0.696217E-10   0.707972E-09
  4570   0.804989E-07   0.100080E-09   0.692700E-10   0.705309E-09
  4571   0.803503E-07   0.996093E-10   0.689199E-10   0.702504E-09
  4572   0.802065E-07   0.991405E-10   0.685714E-10   0.699558E-09
  4573   0.800675E-07   0.986738E-10   0.682245E-10   0.696475E-09
  4574   0.799336E-07   0.982091E-10   0.678792E-10   0.693257E-09
  4575   0.798049E-07   0.977464E-10   0.675354E-10   0.689906E-09
  4576   0.796816E-07   0.972857E-10   0.671931E-10   0.686425E-09
  4577   0.795639E-07   0.968271E-10   0.668524E-10   0.682816E-09
  4578   0.794520E-07   0.963705E-10   0.665133E-10   0.679083E-09
  4579   0.793459E-07   0.959159E-10   0.661756E-10   0.675227E-09
  4580   0.792460E-07   0.954633E-10   0.658395E-10   0.671251E-09
  4581   0.791524E-07   0.950128E-10   0.655049E-10   0.667158E-09
  4582   0.790652E-07   0.945642E-10   0.651717E-10   0.662950E-09
  4583   0.789846E-07   0.941177E-10   0.648401E-10   0.658630E-09
  4584   0.789109E-07   0.936732E-10   0.645099E-10   0.654200E-09
  4585   0.788441E-07   0.932307E-10   0.641812E-10   0.649663E-09
  4586   0.787845E-07   0.927902E-10   0.638539E-10   0.645020E-09
  4587   0.787322E-07   0.923517E-10   0.635281E-10   0.640276E-09
  4588   0.786874E-07   0.919152E-10   0.632037E-10   0.635432E-09
  4589   0.786504E-07   0.914807E-10   0.628807E-10   0.630491E-09
  4590   0.786211E-07   0.910482E-10   0.625591E-10   0.625455E-09
  4591   0.786000E-07   0.906178E-10   0.622390E-10   0.620328E-09
  4592   0.785870E-07   0.901892E-10   0.619202E-10   0.615110E-09
  4593   0.785825E-07   0.897627E-10   0.616028E-10   0.609806E-09
  4594   0.785865E-07   0.893382E-10   0.612868E-10   0.604417E-09
  4595   0.785992E-07   0.889157E-10   0.609721E-10   0.598946E-09
  4596   0.786209E-07   0.884951E-10   0.606588E-10   0.593396E-09
  4597   0.786516E-07   0.880765E-10   0.603469E-10   0.587769E-09
  4598   0.786916E-07   0.876599E-10   0.600363E-10   0.582067E-09
  4599   0.787411E-07   0.872453E-10   0.597269E-10   0.576294E-09
  4600   0.788002E-07   0.868327E-10   0.594190E-10   0.570451E-09
  4601   0.788690E-07   0.864220E-10   0.591123E-10   0.564542E-09
  4602   0.789472E-07   0.860133E-10   0.588069E-10   0.558570E-09
  4603   0.790345E-07   0.856065E-10   0.585028E-10   0.552539E-09
  4604   0.791304E-07   0.852016E-10   0.582000E-10   0.546454E-09
  4605   0.792346E-07   0.847987E-10   0.578986E-10   0.540318E-09
  4606   0.793466E-07   0.843976E-10   0.575984E-10   0.534136E-09
  4607   0.794662E-07   0.839984E-10   0.572996E-10   0.527911E-09
  4608   0.795929E-07   0.836011E-10   0.570021E-10   0.521648E-09
  4609   0.797263E-07   0.832057E-10   0.567059E-10   0.515351E-09
  4610   0.798661E-07   0.828121E-10   0.564110E-10   0.509023E-09
  4611   0.800118E-07   0.824203E-10   0.561174E-10   0.502669E-09
  4612   0.801632E-07   0.820303E-10   0.558251E-10   0.496292E-09
  4613   0.803197E-07   0.816421E-10   0.555342E-10   0.489898E-09
  4614   0.804811E-07   0.812556E-10   0.552445E-10   0.483489E-09
  4615   0.806469E-07   0.808710E-10   0.549562E-10   0.477071E-09
  4616   0.808168E-07   0.804880E-10   0.546693E-10   0.470646E-09
  4617   0.809904E-07   0.801068E-10   0.543836E-10   0.464220E-09
  4618   0.811672E-07   0.797274E-10   0.540993E-10   0.457795E-09
  4619   0.813470E-07   0.793496E-10   0.538163E-10   0.451377E-09
  4620   0.815293E-07   0.789735E-10   0.535346E-10   0.444969E-09
  4621   0.817137E-07   0.785990E-10   0.532543E-10   0.438575E-09
  4622   0.818999E-07   0.782262E-10   0.529753E-10   0.432200E-09
  4623   0.820875E-07   0.778551E-10   0.526976E-10   0.425847E-09
  4624   0.822761E-07   0.774856E-10   0.524213E-10   0.419520E-09
  4625   0.824653E-07   0.771177E-10   0.521463E-10   0.413224E-09
  4626   0.826548E-07   0.767513E-10   0.518727E-10   0.406962E-09
  4627   0.828441E-07   0.763866E-10   0.516003E-10   0.400739E-09
  4628   0.830329E-07   0.760234E-10   0.513294E-10   0.394559E-09
  4629   0.832207E-07   0.756618E-10   0.510597E-10   0.388425E-09
  4630   0.834073E-07   0.753017E-10   0.507914E-10   0.382342E-09
  4631   0.835922E-07   0.749431E-10   0.505245E-10   0.376314E-09
  4632   0.837750E-07   0.745860E-10   0.502589E-10   0.370345E-09
  4633   0.839554E-07   0.742304E-10   0.499946E-10   0.364439E-09
  4634   0.841329E-07   0.738763E-10   0.497317E-10   0.358599E-09
  4635   0.843073E-07   0.735236E-10   0.494702E-10   0.352831E-09
  4636   0.844780E-07   0.731724E-10   0.492100E-10   0.347137E-09
  4637   0.846448E-07   0.728226E-10   0.489512E-10   0.341523E-09
  4638   0.848073E-07   0.724742E-10   0.486937E-10   0.335992E-09
  4639   0.849650E-07   0.721272E-10   0.484375E-10   0.330548E-09
  4640   0.851175E-07   0.717815E-10   0.481828E-10   0.325195E-09
  4641   0.852646E-07   0.714373E-10   0.479294E-10   0.319938E-09
  4642   0.854058E-07   0.710944E-10   0.476773E-10   0.314780E-09
  4643   0.855407E-07   0.707528E-10   0.474266E-10   0.309726E-09
  4644   0.856690E-07   0.704125E-10   0.471773E-10   0.304779E-09
  4645   0.857902E-07   0.700736E-10   0.469293E-10   0.299943E-09
  4646   0.859041E-07   0.697359E-10   0.466827E-10   0.295223E-09
  4647   0.860101E-07   0.693995E-10   0.464375E-10   0.290623E-09
  4648   0.861079E-07   0.690644E-10   0.461936E-10   0.286147E-09
  4649   0.861972E-07   0.687305E-10   0.459512E-10   0.281798E-09
  4650   0.862775E-07   0.683979E-10   0.457100E-10   0.277581E-09
  4651   0.863486E-07   0.680664E-10   0.454703E-10   0.273499E-09
  4652   0.864106E-07   0.677362E-10   0.452319E-10   0.269552E-09
  4653   0.864635E-07   0.674072E-10   0.449949E-10   0.265738E-09
  4654   0.865075E-07   0.670794E-10   0.447592E-10   0.262057E-09
  4655   0.865429E-07   0.667529E-10   0.445248E-10   0.258508E-09
  4656   0.865698E-07   0.664275E-10   0.442918E-10   0.255090E-09
  4657   0.865882E-07   0.661034E-10   0.440600E-10   0.251800E-09
  4658   0.865985E-07   0.657806E-10   0.438296E-10   0.248640E-09
  4659   0.866007E-07   0.654589E-10   0.436004E-10   0.245606E-09
  4660   0.865950E-07   0.651385E-10   0.433724E-10   0.242699E-09
  4661   0.865816E-07   0.648194E-10   0.431458E-10   0.239918E-09
  4662   0.865606E-07   0.645015E-10   0.429204E-10   0.237260E-09
  4663   0.865321E-07   0.641848E-10   0.426962E-10   0.234726E-09
  4664   0.864964E-07   0.638694E-10   0.424732E-10   0.232314E-09
  4665   0.864537E-07   0.635552E-10   0.422514E-10   0.230023E-09
  4666   0.864039E-07   0.632423E-10   0.420308E-10   0.227851E-09
  4667   0.863474E-07   0.629306E-10   0.418114E-10   0.225799E-09
  4668   0.862843E-07   0.626202E-10   0.415932E-10   0.223865E-09
  4669   0.862147E-07   0.623111E-10   0.413761E-10   0.222047E-09
  4670   0.861388E-07   0.620032E-10   0.411602E-10   0.220345E-09
  4671   0.860567E-07   0.616966E-10   0.409454E-10   0.218758E-09
  4672   0.859687E-07   0.613913E-10   0.407318E-10   0.217284E-09
  4673   0.858749E-07   0.610873E-10   0.405192E-10   0.215923E-09
  4674   0.857753E-07   0.607845E-10   0.403077E-10   0.214674E-09
  4675   0.856703E-07   0.604830E-10   0.400974E-10   0.213535E-09
  4676   0.855599E-07   0.601828E-10   0.398881E-10   0.212505E-09
  4677   0.854443E-07   0.598838E-10   0.396798E-10   0.211584E-09
  4678   0.853237E-07   0.595862E-10   0.394726E-10   0.210770E-09
  4679   0.851982E-07   0.592898E-10   0.392665E-10   0.210062E-09
  4680   0.850681E-07   0.589947E-10   0.390614E-10   0.209460E-09
  4681   0.849333E-07   0.587010E-10   0.388573E-10   0.208961E-09
  4682   0.847942E-07   0.584085E-10   0.386542E-10   0.208566E-09
  4683   0.846508E-07   0.581173E-10   0.384520E-10   0.208272E-09
  4684   0.845033E-07   0.578275E-10   0.382509E-10   0.208080E-09
  4685   0.843520E-07   0.575389E-10   0.380507E-10   0.207987E-09
  4686   0.841968E-07   0.572516E-10   0.378515E-10   0.207994E-09
  4687   0.840381E-07   0.569657E-10   0.376532E-10   0.208098E-09
  4688   0.838759E-07   0.566811E-10   0.374559E-10   0.208298E-09
  4689   0.837105E-07   0.563977E-10   0.372594E-10   0.208595E-09
  4690   0.835419E-07   0.561158E-10   0.370639E-10   0.208986E-09
  4691   0.833704E-07   0.558351E-10   0.368693E-10   0.209470E-09
  4692   0.831961E-07   0.555557E-10   0.366755E-10   0.210047E-09
  4693   0.830191E-07   0.552777E-10   0.364826E-10   0.210715E-09
  4694   0.828396E-07   0.550010E-10   0.362906E-10   0.211474E-09
  4695   0.826578E-07   0.547257E-10   0.360994E-10   0.212322E-09
  4696   0.824739E-07   0.544517E-10   0.359091E-10   0.213259E-09
  4697   0.822879E-07   0.541790E-10   0.357196E-10   0.214282E-09
  4698   0.821001E-07   0.539077E-10   0.355308E-10   0.215392E-09
  4699   0.819106E-07   0.536377E-10   0.353429E-10   0.216586E-09
  4700   0.817195E-07   0.533690E-10   0.351558E-10   0.217865E-09
  4701   0.815271E-07   0.531017E-10   0.349694E-10   0.219226E-09
  4702   0.813336E-07   0.528358E-10   0.347839E-10   0.220666E-09
  4703   0.811390E-07   0.525712E-10   0.345991E-10   0.222180E-09
  4704   0.809438E-07   0.523079E-10   0.344150E-10   0.223763E-09
  4705   0.807479E-07   0.520459E-10   0.342318E-10   0.225413E-09
  4706   0.805518E-07   0.517852E-10   0.340493E-10   0.227123E-09
  4707   0.803554E-07   0.515258E-10   0.338676E-10   0.228890E-09
  4708   0.801592E-07   0.512677E-10   0.336866E-10   0.230710E-09
  4709   0.799632E-07   0.510109E-10   0.335065E-10   0.232577E-09
  4710   0.797677E-07   0.507554E-10   0.333271E-10   0.234488E-09
  4711   0.795729E-07   0.505011E-10   0.331485E-10   0.236439E-09
  4712   0.793790E-07   0.502481E-10   0.329706E-10   0.238424E-09
  4713   0.791861E-07   0.499963E-10   0.327936E-10   0.240440E-09
  4714   0.789946E-07   0.497458E-10   0.326173E-10   0.242482E-09
  4715   0.788046E-07   0.494965E-10   0.324418E-10   0.244546E-09
  4716   0.786163E-07   0.492484E-10   0.322670E-10   0.246628E-09
  4717   0.784298E-07   0.490015E-10   0.320930E-10   0.248722E-09
  4718   0.782456E-07   0.487559E-10   0.319198E-10   0.250825E-09
  4719   0.780636E-07   0.485114E-10   0.317474E-10   0.252933E-09
  4720   0.778842E-07   0.482681E-10   0.315758E-10   0.255040E-09
  4721   0.777075E-07   0.480260E-10   0.314049E-10   0.257144E-09
  4722   0.775337E-07   0.477851E-10   0.312348E-10   0.259238E-09
  4723   0.773631E-07   0.475453E-10   0.310654E-10   0.261319E-09
  4724   0.771958E-07   0.473067E-10   0.308969E-10   0.263383E-09
  4725   0.770321E-07   0.470692E-10   0.307291E-10   0.265425E-09
  4726   0.768722E-07   0.468328E-10   0.305621E-10   0.267441E-09
  4727   0.767162E-07   0.465976E-10   0.303959E-10   0.269426E-09
  4728   0.765644E-07   0.463635E-10   0.302304E-10   0.271377E-09
  4729   0.764170E-07   0.461305E-10   0.300657E-10   0.273288E-09
  4730   0.762742E-07   0.458986E-10   0.299018E-10   0.275155E-09
  4731   0.761361E-07   0.456678E-10   0.297387E-10   0.276974E-09
  4732   0.760031E-07   0.454381E-10   0.295763E-10   0.278741E-09
  4733   0.758752E-07   0.452095E-10   0.294147E-10   0.280451E-09
  4734   0.757528E-07   0.449819E-10   0.292539E-10   0.282100E-09
  4735   0.756359E-07   0.447553E-10   0.290938E-10   0.283683E-09
  4736   0.755249E-07   0.445299E-10   0.289346E-10   0.285197E-09
  4737   0.754199E-07   0.443054E-10   0.287761E-10   0.286636E-09
  4738   0.753212E-07   0.440820E-10   0.286183E-10   0.287997E-09
  4739   0.752288E-07   0.438597E-10   0.284614E-10   0.289275E-09
  4740   0.751431E-07   0.436383E-10   0.283052E-10   0.290465E-09
  4741   0.750643E-07   0.434179E-10   0.281498E-10   0.291564E-09
  4742   0.749925E-07   0.431986E-10   0.279952E-10   0.292566E-09
  4743   0.749279E-07   0.429802E-10   0.278413E-10   0.293468E-09
  4744   0.748708E-07   0.427628E-10   0.276882E-10   0.294266E-09
  4745   0.748214E-07   0.425464E-10   0.275359E-10   0.294954E-09
  4746   0.747798E-07   0.423309E-10   0.273844E-10   0.295529E-09
  4747   0.747463E-07   0.421164E-10   0.272336E-10   0.295985E-09
  4748   0.747211E-07   0.419028E-10   0.270836E-10   0.296320E-09
  4749   0.747044E-07   0.416902E-10   0.269344E-10   0.296528E-09
  4750   0.746964E-07   0.414785E-10   0.267860E-10   0.296604E-09
  4751   0.746972E-07   0.412677E-10   0.266383E-10   0.296547E-09
  4752   0.747066E-07   0.410578E-10   0.264914E-10   0.296357E-09
  4753   0.747245E-07   0.408489E-10   0.263453E-10   0.296037E-09
  4754   0.747505E-07   0.406409E-10   0.261999E-10   0.295589E-09
  4755   0.747843E-07   0.404338E-10   0.260553E-10   0.295018E-09
  4756   0.748259E-07   0.402276E-10   0.259114E-10   0.294324E-09
  4757   0.748749E-07   0.400223E-10   0.257683E-10   0.293511E-09
  4758   0.749310E-07   0.398179E-10   0.256259E-10   0.292582E-09
  4759   0.749940E-07   0.396144E-10   0.254842E-10   0.291539E-09
  4760   0.750637E-07   0.394119E-10   0.253433E-10   0.290385E-09
  4761   0.751398E-07   0.392102E-10   0.252031E-10   0.289122E-09
  4762   0.752221E-07   0.390095E-10   0.250636E-10   0.287754E-09
  4763   0.753103E-07   0.388097E-10   0.249249E-10   0.286284E-09
  4764   0.754042E-07   0.386107E-10   0.247868E-10   0.284712E-09
  4765   0.755035E-07   0.384127E-10   0.246495E-10   0.283044E-09
  4766   0.756080E-07   0.382156E-10   0.245128E-10   0.281280E-09
  4767   0.757174E-07   0.380194E-10   0.243769E-10   0.279425E-09
  4768   0.758314E-07   0.378241E-10   0.242416E-10   0.277480E-09
  4769   0.759499E-07   0.376297E-10   0.241070E-10   0.275449E-09
  4770   0.760726E-07   0.374362E-10   0.239732E-10   0.273333E-09
  4771   0.761993E-07   0.372435E-10   0.238399E-10   0.271136E-09
  4772   0.763296E-07   0.370518E-10   0.237074E-10   0.268861E-09
  4773   0.764633E-07   0.368610E-10   0.235755E-10   0.266510E-09
  4774   0.766003E-07   0.366711E-10   0.234443E-10   0.264086E-09
  4775   0.767402E-07   0.364820E-10   0.233138E-10   0.261591E-09
  4776   0.768828E-07   0.362939E-10   0.231839E-10   0.259028E-09
  4777   0.770278E-07   0.361066E-10   0.230546E-10   0.256401E-09
  4778   0.771750E-07   0.359203E-10   0.229260E-10   0.253711E-09
  4779   0.773242E-07   0.357348E-10   0.227981E-10   0.250961E-09
  4780   0.774751E-07   0.355502E-10   0.226707E-10   0.248155E-09
  4781   0.776274E-07   0.353665E-10   0.225440E-10   0.245294E-09
  4782   0.777809E-07   0.351837E-10   0.224180E-10   0.242382E-09
  4783   0.779354E-07   0.350018E-10   0.222925E-10   0.239421E-09
  4784   0.780907E-07   0.348208E-10   0.221677E-10   0.236414E-09
  4785   0.782463E-07   0.346406E-10   0.220434E-10   0.233364E-09
  4786   0.784022E-07   0.344613E-10   0.219198E-10   0.230273E-09
  4787   0.785581E-07   0.342829E-10   0.217968E-10   0.227144E-09
  4788   0.787136E-07   0.341054E-10   0.216743E-10   0.223979E-09
  4789   0.788687E-07   0.339288E-10   0.215525E-10   0.220782E-09
  4790   0.790230E-07   0.337530E-10   0.214312E-10   0.217555E-09
  4791   0.791762E-07   0.335781E-10   0.213106E-10   0.214301E-09
  4792   0.793282E-07   0.334041E-10   0.211905E-10   0.211023E-09
  4793   0.794786E-07   0.332310E-10   0.210709E-10   0.207723E-09
  4794   0.796273E-07   0.330588E-10   0.209520E-10   0.204404E-09
  4795   0.797739E-07   0.328874E-10   0.208336E-10   0.201068E-09
  4796   0.799183E-07   0.327169E-10   0.207157E-10   0.197719E-09
  4797   0.800602E-07   0.325472E-10   0.205984E-10   0.194359E-09
  4798   0.801993E-07   0.323784E-10   0.204817E-10   0.190991E-09
  4799   0.803354E-07   0.322105E-10   0.203655E-10   0.187617E-09
  4800   0.804682E-07   0.320435E-10   0.202498E-10   0.184240E-09
  4801   0.805976E-07   0.318773E-10   0.201347E-10   0.180863E-09
  4802   0.807234E-07   0.317120E-10   0.200201E-10   0.177488E-09
  4803   0.808455E-07   0.315476E-10   0.199061E-10   0.174117E-09
  4804   0.809639E-07   0.313839E-10   0.197925E-10   0.170751E-09
  4805   0.810785E-07   0.312212E-10   0.196795E-10   0.167394E-09
  4806   0.811893E-07   0.310592E-10   0.195671E-10   0.164045E-09
  4807   0.812961E-07   0.308981E-10   0.194551E-10   0.160709E-09
  4808   0.813990E-07   0.307378E-10   0.193437E-10   0.157385E-09
  4809   0.814977E-07   0.305783E-10   0.192328E-10   0.154077E-09
  4810   0.815924E-07   0.304196E-10   0.191225E-10   0.150787E-09
  4811   0.816828E-07   0.302618E-10   0.190127E-10   0.147516E-09
  4812   0.817689E-07   0.301047E-10   0.189034E-10   0.144265E-09
  4813   0.818506E-07   0.299484E-10   0.187947E-10   0.141039E-09
  4814   0.819280E-07   0.297928E-10   0.186865E-10   0.137837E-09
  4815   0.820008E-07   0.296381E-10   0.185788E-10   0.134662E-09
  4816   0.820691E-07   0.294841E-10   0.184716E-10   0.131516E-09
  4817   0.821327E-07   0.293309E-10   0.183650E-10   0.128402E-09
  4818   0.821917E-07   0.291784E-10   0.182589E-10   0.125320E-09
  4819   0.822458E-07   0.290267E-10   0.181533E-10   0.122272E-09
  4820   0.822951E-07   0.288757E-10   0.180483E-10   0.119262E-09
  4821   0.823395E-07   0.287254E-10   0.179438E-10   0.116290E-09
  4822   0.823789E-07   0.285759E-10   0.178398E-10   0.113359E-09
  4823   0.824132E-07   0.284271E-10   0.177364E-10   0.110470E-09
  4824   0.824424E-07   0.282790E-10   0.176335E-10   0.107626E-09
  4825   0.824664E-07   0.281316E-10   0.175311E-10   0.104829E-09
  4826   0.824851E-07   0.279849E-10   0.174292E-10   0.102079E-09
  4827   0.824985E-07   0.278389E-10   0.173279E-10   0.993804E-10
  4828   0.825064E-07   0.276936E-10   0.172271E-10   0.967337E-10
  4829   0.825089E-07   0.275489E-10   0.171268E-10   0.941411E-10
  4830   0.825058E-07   0.274049E-10   0.170271E-10   0.916047E-10
  4831   0.824971E-07   0.272616E-10   0.169279E-10   0.891264E-10
  4832   0.824826E-07   0.271190E-10   0.168292E-10   0.867080E-10
  4833   0.824625E-07   0.269770E-10   0.167311E-10   0.843516E-10
  4834   0.824364E-07   0.268356E-10   0.166334E-10   0.820591E-10
  4835   0.824045E-07   0.266949E-10   0.165363E-10   0.798324E-10
  4836   0.823666E-07   0.265549E-10   0.164398E-10   0.776734E-10
  4837   0.823226E-07   0.264154E-10   0.163437E-10   0.755842E-10
  4838   0.822725E-07   0.262766E-10   0.162482E-10   0.735666E-10
  4839   0.822162E-07   0.261383E-10   0.161532E-10   0.716225E-10
  4840   0.821537E-07   0.260007E-10   0.160588E-10   0.697540E-10
  4841   0.820848E-07   0.258637E-10   0.159648E-10   0.679629E-10
  4842   0.820095E-07   0.257273E-10   0.158714E-10   0.662513E-10
  4843   0.819277E-07   0.255914E-10   0.157786E-10   0.646209E-10
  4844   0.818394E-07   0.254561E-10   0.156862E-10   0.630739E-10
  4845   0.817445E-07   0.253214E-10   0.155944E-10   0.616120E-10
  4846   0.816429E-07   0.251873E-10   0.155031E-10   0.602373E-10
  4847   0.815345E-07   0.250537E-10   0.154123E-10   0.589517E-10
  4848   0.814193E-07   0.249207E-10   0.153221E-10   0.577571E-10
  4849   0.812972E-07   0.247882E-10   0.152323E-10   0.566555E-10
