#    L    TT             EE             BB             TE          
  4873   0.206405E+00   0.608409E-02   0.132277E-10  -0.910576E-02
  4874   0.206083E+00   0.605562E-02   0.131499E-10  -0.906084E-02
  4875   0.205744E+00   0.602751E-02   0.130725E-10  -0.901550E-02
  4876   0.205417E+00   0.599887E-02   0.129955E-10  -0.896977E-02
  4877   0.205087E+00   0.597058E-02   0.129190E-10  -0.892143E-02
  4878   0.204756E+00   0.594301E-02   0.128428E-10  -0.887493E-02
  4879   0.204422E+00   0.591535E-02   0.127670E-10  -0.882734E-02
  4880   0.204078E+00   0.588789E-02   0.126917E-10  -0.878014E-02
  4881   0.203748E+00   0.586064E-02   0.126167E-10  -0.873186E-02
  4882   0.203415E+00   0.583358E-02   0.125421E-10  -0.868251E-02
  4883   0.203072E+00   0.580671E-02   0.124679E-10  -0.863360E-02
  4884   0.202728E+00   0.577997E-02   0.123941E-10  -0.858438E-02
  4885   0.202389E+00   0.575350E-02   0.123206E-10  -0.853487E-02
  4886   0.202041E+00   0.572722E-02   0.122476E-10  -0.848435E-02
  4887   0.201705E+00   0.570105E-02   0.121748E-10  -0.843430E-02
  4888   0.201353E+00   0.567530E-02   0.121025E-10  -0.838401E-02
  4889   0.201022E+00   0.564959E-02   0.120305E-10  -0.833273E-02
  4890   0.200674E+00   0.562414E-02   0.119588E-10  -0.828196E-02
  4891   0.200324E+00   0.559895E-02   0.118875E-10  -0.823098E-02
  4892   0.199972E+00   0.557401E-02   0.118166E-10  -0.817980E-02
  4893   0.199627E+00   0.554919E-02   0.117460E-10  -0.812842E-02
  4894   0.199272E+00   0.552476E-02   0.116757E-10  -0.807612E-02
  4895   0.198924E+00   0.550052E-02   0.116057E-10  -0.802440E-02
  4896   0.198573E+00   0.547645E-02   0.115361E-10  -0.797178E-02
  4897   0.198222E+00   0.545271E-02   0.114668E-10  -0.791976E-02
  4898   0.197862E+00   0.542914E-02   0.113978E-10  -0.786835E-02
  4899   0.197500E+00   0.540582E-02   0.113291E-10  -0.781608E-02
  4900   0.197152E+00   0.538274E-02   0.112607E-10  -0.776370E-02
  4901   0.196788E+00   0.535991E-02   0.111926E-10  -0.771048E-02
  4902   0.196423E+00   0.533739E-02   0.111249E-10  -0.765865E-02
  4903   0.196064E+00   0.531504E-02   0.110574E-10  -0.760673E-02
  4904   0.195696E+00   0.529299E-02   0.109903E-10  -0.755249E-02
  4905   0.195328E+00   0.527109E-02   0.109234E-10  -0.750038E-02
  4906   0.194974E+00   0.524949E-02   0.108568E-10  -0.744817E-02
  4907   0.194611E+00   0.522818E-02   0.107906E-10  -0.739513E-02
  4908   0.194240E+00   0.520702E-02   0.107246E-10  -0.734496E-02
  4909   0.193868E+00   0.518621E-02   0.106590E-10  -0.729247E-02
  4910   0.193495E+00   0.516561E-02   0.105937E-10  -0.724137E-02
  4911   0.193129E+00   0.514521E-02   0.105287E-10  -0.718869E-02
  4912   0.192755E+00   0.512516E-02   0.104640E-10  -0.713740E-02
  4913   0.192388E+00   0.510523E-02   0.103995E-10  -0.708527E-02
  4914   0.192013E+00   0.508564E-02   0.103355E-10  -0.703378E-02
  4915   0.191637E+00   0.506624E-02   0.102717E-10  -0.698295E-02
  4916   0.191261E+00   0.504709E-02   0.102082E-10  -0.693128E-02
  4917   0.190877E+00   0.502811E-02   0.101450E-10  -0.687951E-02
  4918   0.190508E+00   0.500939E-02   0.100822E-10  -0.682913E-02
  4919   0.190123E+00   0.499091E-02   0.100196E-10  -0.677865E-02
  4920   0.189746E+00   0.497274E-02   0.995740E-11  -0.672734E-02
  4921   0.189361E+00   0.495473E-02   0.989548E-11  -0.667593E-02
  4922   0.188976E+00   0.493695E-02   0.983388E-11  -0.662591E-02
  4923   0.188584E+00   0.491940E-02   0.977259E-11  -0.657580E-02
  4924   0.188213E+00   0.490207E-02   0.971161E-11  -0.652633E-02
  4925   0.187821E+00   0.488496E-02   0.965095E-11  -0.647528E-02
  4926   0.187436E+00   0.486814E-02   0.959060E-11  -0.642636E-02
  4927   0.187051E+00   0.485146E-02   0.953057E-11  -0.637735E-02
  4928   0.186674E+00   0.483505E-02   0.947085E-11  -0.632823E-02
  4929   0.186282E+00   0.481885E-02   0.941145E-11  -0.627977E-02
  4930   0.185890E+00   0.480284E-02   0.935237E-11  -0.623121E-02
  4931   0.185506E+00   0.478710E-02   0.929360E-11  -0.618330E-02
  4932   0.185123E+00   0.477155E-02   0.923515E-11  -0.613529E-02
  4933   0.184725E+00   0.475619E-02   0.917702E-11  -0.608792E-02
  4934   0.184335E+00   0.474108E-02   0.911921E-11  -0.604046E-02
  4935   0.183953E+00   0.472615E-02   0.906172E-11  -0.599439E-02
  4936   0.183557E+00   0.471139E-02   0.900455E-11  -0.594748E-02
  4937   0.183169E+00   0.469680E-02   0.894770E-11  -0.590196E-02
  4938   0.182774E+00   0.468252E-02   0.889117E-11  -0.585634E-02
  4939   0.182387E+00   0.466817E-02   0.883496E-11  -0.581062E-02
  4940   0.181994E+00   0.465428E-02   0.877907E-11  -0.576630E-02
  4941   0.181602E+00   0.464040E-02   0.872351E-11  -0.572187E-02
  4942   0.181210E+00   0.462688E-02   0.866827E-11  -0.567809E-02
  4943   0.180820E+00   0.461351E-02   0.861335E-11  -0.563496E-02
  4944   0.180430E+00   0.460035E-02   0.855876E-11  -0.559173E-02
  4945   0.180034E+00   0.458755E-02   0.850449E-11  -0.554989E-02
  4946   0.179647E+00   0.457458E-02   0.845054E-11  -0.550647E-02
  4947   0.179261E+00   0.456196E-02   0.839692E-11  -0.546592E-02
  4948   0.178868E+00   0.454954E-02   0.834363E-11  -0.542453E-02
  4949   0.178470E+00   0.453723E-02   0.829066E-11  -0.538512E-02
  4950   0.178080E+00   0.452512E-02   0.823802E-11  -0.534487E-02
  4951   0.177692E+00   0.451319E-02   0.818571E-11  -0.530601E-02
  4952   0.177305E+00   0.450129E-02   0.813372E-11  -0.526658E-02
  4953   0.176904E+00   0.448958E-02   0.808205E-11  -0.522822E-02
  4954   0.176520E+00   0.447813E-02   0.803070E-11  -0.519061E-02
  4955   0.176137E+00   0.446685E-02   0.797967E-11  -0.515373E-02
  4956   0.175740E+00   0.445561E-02   0.792895E-11  -0.511674E-02
  4957   0.175352E+00   0.444471E-02   0.787854E-11  -0.508046E-02
  4958   0.174965E+00   0.443383E-02   0.782844E-11  -0.504494E-02
  4959   0.174579E+00   0.442313E-02   0.777864E-11  -0.501001E-02
  4960   0.174187E+00   0.441269E-02   0.772915E-11  -0.497574E-02
  4961   0.173804E+00   0.440236E-02   0.767995E-11  -0.494136E-02
  4962   0.173414E+00   0.439213E-02   0.763105E-11  -0.490835E-02
  4963   0.173026E+00   0.438215E-02   0.758245E-11  -0.487513E-02
  4964   0.172646E+00   0.437228E-02   0.753413E-11  -0.484257E-02
  4965   0.172259E+00   0.436266E-02   0.748610E-11  -0.481037E-02
  4966   0.171874E+00   0.435307E-02   0.743836E-11  -0.477896E-02
  4967   0.171482E+00   0.434373E-02   0.739090E-11  -0.474786E-02
  4968   0.171099E+00   0.433457E-02   0.734371E-11  -0.471745E-02
  4969   0.170716E+00   0.432551E-02   0.729681E-11  -0.468732E-02
  4970   0.170320E+00   0.431662E-02   0.725017E-11  -0.465785E-02
  4971   0.169940E+00   0.430791E-02   0.720381E-11  -0.462878E-02
  4972   0.169545E+00   0.429931E-02   0.715772E-11  -0.460018E-02
  4973   0.169166E+00   0.429095E-02   0.711189E-11  -0.457196E-02
  4974   0.168773E+00   0.428269E-02   0.706632E-11  -0.454441E-02
  4975   0.168389E+00   0.427460E-02   0.702101E-11  -0.451719E-02
  4976   0.168005E+00   0.426662E-02   0.697596E-11  -0.449039E-02
  4977   0.167615E+00   0.425888E-02   0.693116E-11  -0.446397E-02
  4978   0.167232E+00   0.425132E-02   0.688661E-11  -0.443808E-02
  4979   0.166858E+00   0.424385E-02   0.684231E-11  -0.441255E-02
  4980   0.166470E+00   0.423648E-02   0.679826E-11  -0.438728E-02
  4981   0.166082E+00   0.422935E-02   0.675444E-11  -0.436257E-02
  4982   0.165703E+00   0.422233E-02   0.671087E-11  -0.433840E-02
  4983   0.165317E+00   0.421547E-02   0.666753E-11  -0.431452E-02
  4984   0.164923E+00   0.420871E-02   0.662443E-11  -0.429107E-02
  4985   0.164546E+00   0.420204E-02   0.658156E-11  -0.426789E-02
  4986   0.164154E+00   0.419562E-02   0.653891E-11  -0.424518E-02
  4987   0.163770E+00   0.418929E-02   0.649649E-11  -0.422286E-02
  4988   0.163394E+00   0.418321E-02   0.645430E-11  -0.420091E-02
  4989   0.163003E+00   0.417714E-02   0.641232E-11  -0.417938E-02
  4990   0.162614E+00   0.417117E-02   0.637056E-11  -0.415811E-02
  4991   0.162232E+00   0.416551E-02   0.632901E-11  -0.413717E-02
  4992   0.161850E+00   0.415987E-02   0.628768E-11  -0.411668E-02
  4993   0.161461E+00   0.415440E-02   0.624655E-11  -0.409649E-02
  4994   0.161073E+00   0.414895E-02   0.620563E-11  -0.407642E-02
  4995   0.160692E+00   0.414366E-02   0.616491E-11  -0.405698E-02
  4996   0.160305E+00   0.413861E-02   0.612439E-11  -0.403764E-02
  4997   0.159940E+00   0.413357E-02   0.608406E-11  -0.401853E-02
  4998   0.159546E+00   0.412870E-02   0.604393E-11  -0.399978E-02
  4999   0.159159E+00   0.412385E-02   0.600399E-11  -0.398115E-02
  5000   0.158765E+00   0.411930E-02   0.596424E-11  -0.396300E-02
  5001   0.158386E+00   0.411470E-02   0.592468E-11  -0.394495E-02
  5002   0.157993E+00   0.411026E-02   0.588530E-11  -0.392721E-02
  5003   0.157614E+00   0.410598E-02   0.584610E-11  -0.390979E-02
  5004   0.157229E+00   0.410172E-02   0.580709E-11  -0.389254E-02
  5005   0.156843E+00   0.409762E-02   0.576827E-11  -0.387568E-02
  5006   0.156465E+00   0.409361E-02   0.572962E-11  -0.385898E-02
  5007   0.156088E+00   0.408962E-02   0.569116E-11  -0.384268E-02
  5008   0.155696E+00   0.408594E-02   0.565288E-11  -0.382670E-02
  5009   0.155319E+00   0.408220E-02   0.561478E-11  -0.381089E-02
  5010   0.154934E+00   0.407855E-02   0.557687E-11  -0.379539E-02
  5011   0.154543E+00   0.407506E-02   0.553913E-11  -0.378022E-02
  5012   0.154166E+00   0.407167E-02   0.550158E-11  -0.376544E-02
  5013   0.153782E+00   0.406844E-02   0.546421E-11  -0.375083E-02
  5014   0.153399E+00   0.406523E-02   0.542701E-11  -0.373661E-02
  5015   0.153016E+00   0.406204E-02   0.539000E-11  -0.372271E-02
  5016   0.152633E+00   0.405901E-02   0.535316E-11  -0.370907E-02
  5017   0.152257E+00   0.405599E-02   0.531650E-11  -0.369589E-02
  5018   0.151874E+00   0.405308E-02   0.528002E-11  -0.368288E-02
  5019   0.151492E+00   0.405025E-02   0.524372E-11  -0.367042E-02
  5020   0.151117E+00   0.404751E-02   0.520759E-11  -0.365806E-02
  5021   0.150735E+00   0.404487E-02   0.517164E-11  -0.364602E-02
  5022   0.150368E+00   0.404225E-02   0.513587E-11  -0.363438E-02
  5023   0.149986E+00   0.403964E-02   0.510027E-11  -0.362306E-02
  5024   0.149612E+00   0.403713E-02   0.506484E-11  -0.361214E-02
  5025   0.149246E+00   0.403486E-02   0.502960E-11  -0.360155E-02
  5026   0.148857E+00   0.403246E-02   0.499452E-11  -0.359120E-02
  5027   0.148484E+00   0.403022E-02   0.495962E-11  -0.358133E-02
  5028   0.148118E+00   0.402809E-02   0.492489E-11  -0.357171E-02
  5029   0.147738E+00   0.402582E-02   0.489034E-11  -0.356249E-02
  5030   0.147372E+00   0.402372E-02   0.485596E-11  -0.355345E-02
  5031   0.147000E+00   0.402179E-02   0.482175E-11  -0.354495E-02
  5032   0.146627E+00   0.401966E-02   0.478771E-11  -0.353671E-02
  5033   0.146262E+00   0.401769E-02   0.475384E-11  -0.352872E-02
  5034   0.145890E+00   0.401583E-02   0.472015E-11  -0.352129E-02
  5035   0.145526E+00   0.401390E-02   0.468662E-11  -0.351410E-02
  5036   0.145154E+00   0.401208E-02   0.465327E-11  -0.350732E-02
  5037   0.144783E+00   0.401027E-02   0.462008E-11  -0.350072E-02
  5038   0.144426E+00   0.400856E-02   0.458706E-11  -0.349467E-02
  5039   0.144063E+00   0.400688E-02   0.455421E-11  -0.348880E-02
  5040   0.143707E+00   0.400514E-02   0.452153E-11  -0.348326E-02
  5041   0.143336E+00   0.400342E-02   0.448901E-11  -0.347820E-02
  5042   0.142973E+00   0.400180E-02   0.445667E-11  -0.347346E-02
  5043   0.142610E+00   0.400020E-02   0.442449E-11  -0.346899E-02
  5044   0.142262E+00   0.399863E-02   0.439247E-11  -0.346492E-02
  5045   0.141900E+00   0.399700E-02   0.436062E-11  -0.346104E-02
  5046   0.141538E+00   0.399554E-02   0.432894E-11  -0.345763E-02
  5047   0.141190E+00   0.399396E-02   0.429742E-11  -0.345448E-02
  5048   0.140821E+00   0.399241E-02   0.426607E-11  -0.345167E-02
  5049   0.140474E+00   0.399087E-02   0.423488E-11  -0.344911E-02
  5050   0.140120E+00   0.398936E-02   0.420385E-11  -0.344704E-02
  5051   0.139773E+00   0.398780E-02   0.417299E-11  -0.344515E-02
  5052   0.139420E+00   0.398627E-02   0.414229E-11  -0.344366E-02
  5053   0.139066E+00   0.398483E-02   0.411175E-11  -0.344252E-02
  5054   0.138713E+00   0.398335E-02   0.408137E-11  -0.344156E-02
  5055   0.138374E+00   0.398181E-02   0.405116E-11  -0.344101E-02
  5056   0.138014E+00   0.398030E-02   0.402110E-11  -0.344064E-02
  5057   0.137683E+00   0.397881E-02   0.399121E-11  -0.344061E-02
  5058   0.137338E+00   0.397728E-02   0.396147E-11  -0.344085E-02
  5059   0.136993E+00   0.397570E-02   0.393190E-11  -0.344142E-02
  5060   0.136655E+00   0.397407E-02   0.390248E-11  -0.344232E-02
  5061   0.136318E+00   0.397254E-02   0.387322E-11  -0.344342E-02
  5062   0.135981E+00   0.397096E-02   0.384412E-11  -0.344485E-02
  5063   0.135637E+00   0.396941E-02   0.381518E-11  -0.344655E-02
  5064   0.135307E+00   0.396773E-02   0.378640E-11  -0.344851E-02
  5065   0.134971E+00   0.396601E-02   0.375777E-11  -0.345081E-02
  5066   0.134635E+00   0.396439E-02   0.372930E-11  -0.345315E-02
  5067   0.134306E+00   0.396265E-02   0.370098E-11  -0.345591E-02
  5068   0.133977E+00   0.396093E-02   0.367282E-11  -0.345893E-02
  5069   0.133634E+00   0.395910E-02   0.364482E-11  -0.346222E-02
  5070   0.133321E+00   0.395729E-02   0.361697E-11  -0.346562E-02
  5071   0.133000E+00   0.395544E-02   0.358927E-11  -0.346930E-02
  5072   0.132665E+00   0.395354E-02   0.356173E-11  -0.347324E-02
  5073   0.132344E+00   0.395159E-02   0.353434E-11  -0.347744E-02
  5074   0.132024E+00   0.394960E-02   0.350710E-11  -0.348184E-02
  5075   0.131704E+00   0.394757E-02   0.348002E-11  -0.348636E-02
  5076   0.131399E+00   0.394548E-02   0.345309E-11  -0.349130E-02
  5077   0.131072E+00   0.394343E-02   0.342630E-11  -0.349635E-02
  5078   0.130753E+00   0.394126E-02   0.339967E-11  -0.350138E-02
  5079   0.130441E+00   0.393890E-02   0.337319E-11  -0.350683E-02
  5080   0.130137E+00   0.393663E-02   0.334687E-11  -0.351233E-02
  5081   0.129825E+00   0.393440E-02   0.332069E-11  -0.351816E-02
  5082   0.129506E+00   0.393191E-02   0.329465E-11  -0.352398E-02
  5083   0.129195E+00   0.392951E-02   0.326877E-11  -0.353013E-02
  5084   0.128892E+00   0.392700E-02   0.324304E-11  -0.353634E-02
  5085   0.128581E+00   0.392452E-02   0.321745E-11  -0.354274E-02
  5086   0.128270E+00   0.392185E-02   0.319201E-11  -0.354920E-02
  5087   0.127967E+00   0.391921E-02   0.316672E-11  -0.355592E-02
  5088   0.127671E+00   0.391645E-02   0.314158E-11  -0.356285E-02
  5089   0.127369E+00   0.391372E-02   0.311658E-11  -0.356975E-02
  5090   0.127073E+00   0.391088E-02   0.309173E-11  -0.357692E-02
  5091   0.126771E+00   0.390792E-02   0.306702E-11  -0.358407E-02
  5092   0.126476E+00   0.390484E-02   0.304245E-11  -0.359142E-02
  5093   0.126181E+00   0.390180E-02   0.301804E-11  -0.359875E-02
  5094   0.125887E+00   0.389857E-02   0.299376E-11  -0.360643E-02
  5095   0.125607E+00   0.389536E-02   0.296963E-11  -0.361401E-02
  5096   0.125306E+00   0.389205E-02   0.294564E-11  -0.362164E-02
  5097   0.125019E+00   0.388869E-02   0.292179E-11  -0.362948E-02
  5098   0.124740E+00   0.388514E-02   0.289809E-11  -0.363730E-02
  5099   0.124446E+00   0.388163E-02   0.287453E-11  -0.364524E-02
  5100   0.124160E+00   0.387800E-02   0.285110E-11  -0.365324E-02
  5101   0.123874E+00   0.387433E-02   0.282782E-11  -0.366122E-02
  5102   0.123603E+00   0.387054E-02   0.280468E-11  -0.366933E-02
  5103   0.123317E+00   0.386665E-02   0.278168E-11  -0.367742E-02
  5104   0.123032E+00   0.386263E-02   0.275882E-11  -0.368556E-02
  5105   0.122754E+00   0.385866E-02   0.273610E-11  -0.369376E-02
  5106   0.122476E+00   0.385456E-02   0.271351E-11  -0.370202E-02
  5107   0.122198E+00   0.385029E-02   0.269107E-11  -0.371011E-02
  5108   0.121928E+00   0.384597E-02   0.266876E-11  -0.371849E-02
  5109   0.121658E+00   0.384161E-02   0.264659E-11  -0.372662E-02
  5110   0.121381E+00   0.383722E-02   0.262455E-11  -0.373481E-02
  5111   0.121104E+00   0.383263E-02   0.260265E-11  -0.374306E-02
  5112   0.120835E+00   0.382809E-02   0.258089E-11  -0.375130E-02
  5113   0.120573E+00   0.382328E-02   0.255926E-11  -0.375951E-02
  5114   0.120296E+00   0.381844E-02   0.253777E-11  -0.376772E-02
  5115   0.120027E+00   0.381355E-02   0.251641E-11  -0.377576E-02
  5116   0.119758E+00   0.380856E-02   0.249518E-11  -0.378386E-02
  5117   0.119504E+00   0.380345E-02   0.247409E-11  -0.379195E-02
  5118   0.119236E+00   0.379831E-02   0.245314E-11  -0.379987E-02
  5119   0.118982E+00   0.379306E-02   0.243231E-11  -0.380779E-02
  5120   0.118721E+00   0.378769E-02   0.241162E-11  -0.381561E-02
  5121   0.118460E+00   0.378222E-02   0.239106E-11  -0.382335E-02
  5122   0.118207E+00   0.377671E-02   0.237063E-11  -0.383123E-02
  5123   0.117954E+00   0.377094E-02   0.235033E-11  -0.383872E-02
  5124   0.117686E+00   0.376535E-02   0.233016E-11  -0.384628E-02
  5125   0.117441E+00   0.375944E-02   0.231012E-11  -0.385375E-02
  5126   0.117188E+00   0.375349E-02   0.229021E-11  -0.386106E-02
  5127   0.116936E+00   0.374757E-02   0.227043E-11  -0.386829E-02
  5128   0.116676E+00   0.374148E-02   0.225078E-11  -0.387551E-02
  5129   0.116431E+00   0.373527E-02   0.223125E-11  -0.388242E-02
  5130   0.116179E+00   0.372896E-02   0.221186E-11  -0.388925E-02
  5131   0.115935E+00   0.372254E-02   0.219259E-11  -0.389607E-02
  5132   0.115676E+00   0.371615E-02   0.217345E-11  -0.390258E-02
  5133   0.115439E+00   0.370952E-02   0.215443E-11  -0.390916E-02
  5134   0.115195E+00   0.370292E-02   0.213554E-11  -0.391551E-02
  5135   0.114943E+00   0.369621E-02   0.211678E-11  -0.392171E-02
  5136   0.114699E+00   0.368932E-02   0.209814E-11  -0.392775E-02
  5137   0.114456E+00   0.368240E-02   0.207963E-11  -0.393363E-02
  5138   0.114212E+00   0.367544E-02   0.206124E-11  -0.393936E-02
  5139   0.113976E+00   0.366830E-02   0.204297E-11  -0.394479E-02
  5140   0.113740E+00   0.366106E-02   0.202483E-11  -0.395029E-02
  5141   0.113497E+00   0.365378E-02   0.200681E-11  -0.395548E-02
  5142   0.113254E+00   0.364640E-02   0.198891E-11  -0.396045E-02
  5143   0.113011E+00   0.363899E-02   0.197113E-11  -0.396534E-02
  5144   0.112783E+00   0.363139E-02   0.195348E-11  -0.396992E-02
  5145   0.112548E+00   0.362369E-02   0.193594E-11  -0.397436E-02
  5146   0.112306E+00   0.361596E-02   0.191853E-11  -0.397872E-02
  5147   0.112071E+00   0.360827E-02   0.190124E-11  -0.398277E-02
  5148   0.111843E+00   0.360032E-02   0.188406E-11  -0.398661E-02
  5149   0.111601E+00   0.359235E-02   0.186701E-11  -0.399029E-02
  5150   0.111366E+00   0.358419E-02   0.185007E-11  -0.399360E-02
  5151   0.111139E+00   0.357608E-02   0.183326E-11  -0.399691E-02
  5152   0.110913E+00   0.356779E-02   0.181656E-11  -0.399984E-02
  5153   0.110678E+00   0.355955E-02   0.179998E-11  -0.400263E-02
  5154   0.110459E+00   0.355113E-02   0.178351E-11  -0.400519E-02
  5155   0.110218E+00   0.354275E-02   0.176716E-11  -0.400753E-02
  5156   0.109991E+00   0.353404E-02   0.175093E-11  -0.400957E-02
  5157   0.109765E+00   0.352546E-02   0.173481E-11  -0.401140E-02
  5158   0.109531E+00   0.351684E-02   0.171881E-11  -0.401307E-02
  5159   0.109305E+00   0.350797E-02   0.170292E-11  -0.401438E-02
  5160   0.109072E+00   0.349915E-02   0.168715E-11  -0.401553E-02
  5161   0.108846E+00   0.349030E-02   0.167149E-11  -0.401632E-02
  5162   0.108620E+00   0.348120E-02   0.165595E-11  -0.401704E-02
  5163   0.108395E+00   0.347214E-02   0.164052E-11  -0.401746E-02
  5164   0.108169E+00   0.346291E-02   0.162520E-11  -0.401744E-02
  5165   0.107944E+00   0.345373E-02   0.160999E-11  -0.401743E-02
  5166   0.107719E+00   0.344451E-02   0.159489E-11  -0.401712E-02
  5167   0.107494E+00   0.343512E-02   0.157991E-11  -0.401637E-02
  5168   0.107276E+00   0.342578E-02   0.156503E-11  -0.401548E-02
  5169   0.107044E+00   0.341612E-02   0.155027E-11  -0.401429E-02
  5170   0.106819E+00   0.340665E-02   0.153561E-11  -0.401297E-02
  5171   0.106602E+00   0.339700E-02   0.152107E-11  -0.401120E-02
  5172   0.106377E+00   0.338726E-02   0.150663E-11  -0.400922E-02
  5173   0.106153E+00   0.337756E-02   0.149231E-11  -0.400694E-02
  5174   0.105928E+00   0.336769E-02   0.147809E-11  -0.400445E-02
  5175   0.105712E+00   0.335786E-02   0.146398E-11  -0.400160E-02
  5176   0.105488E+00   0.334787E-02   0.144997E-11  -0.399853E-02
  5177   0.105256E+00   0.333792E-02   0.143607E-11  -0.399532E-02
  5178   0.105040E+00   0.332779E-02   0.142228E-11  -0.399160E-02
  5179   0.104816E+00   0.331787E-02   0.140859E-11  -0.398774E-02
  5180   0.104600E+00   0.330762E-02   0.139501E-11  -0.398359E-02
  5181   0.104369E+00   0.329743E-02   0.138154E-11  -0.397908E-02
  5182   0.104145E+00   0.328713E-02   0.136817E-11  -0.397443E-02
  5183   0.103929E+00   0.327688E-02   0.135490E-11  -0.396949E-02
  5184   0.103706E+00   0.326654E-02   0.134174E-11  -0.396420E-02
  5185   0.103475E+00   0.325617E-02   0.132868E-11  -0.395861E-02
  5186   0.103260E+00   0.324563E-02   0.131572E-11  -0.395282E-02
  5187   0.103037E+00   0.323522E-02   0.130286E-11  -0.394674E-02
  5188   0.102821E+00   0.322470E-02   0.129011E-11  -0.394053E-02
  5189   0.102591E+00   0.321417E-02   0.127745E-11  -0.393380E-02
  5190   0.102376E+00   0.320346E-02   0.126490E-11  -0.392694E-02
  5191   0.102153E+00   0.319288E-02   0.125245E-11  -0.391973E-02
  5192   0.101924E+00   0.318213E-02   0.124010E-11  -0.391230E-02
  5193   0.101701E+00   0.317150E-02   0.122785E-11  -0.390452E-02
  5194   0.101479E+00   0.316063E-02   0.121570E-11  -0.389660E-02
  5195   0.101257E+00   0.314989E-02   0.120364E-11  -0.388825E-02
  5196   0.101042E+00   0.313905E-02   0.119168E-11  -0.387977E-02
  5197   0.100820E+00   0.312826E-02   0.117983E-11  -0.387101E-02
  5198   0.100598E+00   0.311738E-02   0.116807E-11  -0.386196E-02
  5199   0.100377E+00   0.310648E-02   0.115640E-11  -0.385264E-02
  5200   0.100148E+00   0.309563E-02   0.114483E-11  -0.384303E-02
  5201   0.999334E-01   0.308453E-02   0.113336E-11  -0.383314E-02
  5202   0.997119E-01   0.307372E-02   0.112199E-11  -0.382312E-02
  5203   0.994831E-01   0.306258E-02   0.111070E-11  -0.381268E-02
  5204   0.992618E-01   0.305165E-02   0.109952E-11  -0.380203E-02
  5205   0.990480E-01   0.304070E-02   0.108842E-11  -0.379117E-02
  5206   0.988195E-01   0.302958E-02   0.107743E-11  -0.378004E-02
  5207   0.985985E-01   0.301859E-02   0.106652E-11  -0.376855E-02
  5208   0.983701E-01   0.300743E-02   0.105571E-11  -0.375694E-02
  5209   0.981344E-01   0.299633E-02   0.104499E-11  -0.374519E-02
  5210   0.979137E-01   0.298528E-02   0.103436E-11  -0.373302E-02
  5211   0.976856E-01   0.297414E-02   0.102382E-11  -0.372065E-02
  5212   0.974576E-01   0.296298E-02   0.101338E-11  -0.370808E-02
  5213   0.972371E-01   0.295180E-02   0.100302E-11  -0.369515E-02
  5214   0.970092E-01   0.294075E-02   0.992755E-12  -0.368218E-02
  5215   0.967741E-01   0.292954E-02   0.982579E-12  -0.366885E-02
  5216   0.965538E-01   0.291838E-02   0.972493E-12  -0.365540E-02
  5217   0.963263E-01   0.290728E-02   0.962495E-12  -0.364153E-02
  5218   0.961062E-01   0.289616E-02   0.952586E-12  -0.362760E-02
  5219   0.958714E-01   0.288488E-02   0.942765E-12  -0.361340E-02
  5220   0.956515E-01   0.287380E-02   0.933031E-12  -0.359900E-02
  5221   0.954094E-01   0.286256E-02   0.923384E-12  -0.358440E-02
  5222   0.951896E-01   0.285152E-02   0.913824E-12  -0.356968E-02
  5223   0.949626E-01   0.284032E-02   0.904349E-12  -0.355454E-02
  5224   0.947281E-01   0.282932E-02   0.894961E-12  -0.353927E-02
  5225   0.945012E-01   0.281824E-02   0.885657E-12  -0.352389E-02
  5226   0.942744E-01   0.280714E-02   0.876439E-12  -0.350823E-02
  5227   0.940402E-01   0.279610E-02   0.867304E-12  -0.349252E-02
  5228   0.938135E-01   0.278496E-02   0.858254E-12  -0.347647E-02
  5229   0.935869E-01   0.277397E-02   0.849287E-12  -0.346037E-02
  5230   0.933529E-01   0.276288E-02   0.840403E-12  -0.344400E-02
  5231   0.931265E-01   0.275185E-02   0.831601E-12  -0.342743E-02
  5232   0.928852E-01   0.274081E-02   0.822882E-12  -0.341068E-02
  5233   0.926515E-01   0.272990E-02   0.814244E-12  -0.339380E-02
  5234   0.924178E-01   0.271890E-02   0.805687E-12  -0.337680E-02
  5235   0.921842E-01   0.270789E-02   0.797211E-12  -0.335953E-02
  5236   0.919507E-01   0.269701E-02   0.788816E-12  -0.334215E-02
  5237   0.917173E-01   0.268605E-02   0.780500E-12  -0.332465E-02
  5238   0.914839E-01   0.267522E-02   0.772264E-12  -0.330702E-02
  5239   0.912432E-01   0.266430E-02   0.764106E-12  -0.328921E-02
  5240   0.910025E-01   0.265345E-02   0.756027E-12  -0.327128E-02
  5241   0.907768E-01   0.264265E-02   0.748026E-12  -0.325316E-02
  5242   0.905363E-01   0.263185E-02   0.740103E-12  -0.323492E-02
  5243   0.902958E-01   0.262110E-02   0.732257E-12  -0.321664E-02
  5244   0.900703E-01   0.261042E-02   0.724487E-12  -0.319824E-02
  5245   0.898226E-01   0.259973E-02   0.716794E-12  -0.317958E-02
  5246   0.895897E-01   0.258902E-02   0.709177E-12  -0.316088E-02
  5247   0.893570E-01   0.257845E-02   0.701635E-12  -0.314206E-02
  5248   0.891095E-01   0.256787E-02   0.694167E-12  -0.312320E-02
  5249   0.888768E-01   0.255735E-02   0.686775E-12  -0.310416E-02
